C:\Users\Sumit\Desktop\Data\IMG\center_2020_09_24_02_43_20_972.jpg,C:\Users\Sumit\Desktop\Data\IMG\left_2020_09_24_02_43_20_972.jpg,C:\Users\Sumit\Desktop\Data\IMG\right_2020_09_24_02_43_20_972.jpg,0,1,0,12.73321
C:\Users\Sumit\Desktop\Data\IMG\center_2020_09_24_02_43_21_054.jpg,C:\Users\Sumit\Desktop\Data\IMG\left_2020_09_24_02_43_21_054.jpg,C:\Users\Sumit\Desktop\Data\IMG\right_2020_09_24_02_43_21_054.jpg,0,1,0,13.76928
C:\Users\Sumit\Desktop\Data\IMG\center_2020_09_24_02_43_21_125.jpg,C:\Users\Sumit\Desktop\Data\IMG\left_2020_09_24_02_43_21_125.jpg,C:\Users\Sumit\Desktop\Data\IMG\right_2020_09_24_02_43_21_125.jpg,0,1,0,14.58959
C:\Users\Sumit\Desktop\Data\IMG\center_2020_09_24_02_43_21_198.jpg,C:\Users\Sumit\Desktop\Data\IMG\left_2020_09_24_02_43_21_198.jpg,C:\Users\Sumit\Desktop\Data\IMG\right_2020_09_24_02_43_21_198.jpg,0,1,0,15.43773
C:\Users\Sumit\Desktop\Data\IMG\center_2020_09_24_02_43_21_275.jpg,C:\Users\Sumit\Desktop\Data\IMG\left_2020_09_24_02_43_21_275.jpg,C:\Users\Sumit\Desktop\Data\IMG\right_2020_09_24_02_43_21_275.jpg,0,1,0,16.00731
C:\Users\Sumit\Desktop\Data\IMG\center_2020_09_24_02_43_21_346.jpg,C:\Users\Sumit\Desktop\Data\IMG\left_2020_09_24_02_43_21_346.jpg,C:\Users\Sumit\Desktop\Data\IMG\right_2020_09_24_02_43_21_346.jpg,0,1,0,16.86345
C:\Users\Sumit\Desktop\Data\IMG\center_2020_09_24_02_43_21_428.jpg,C:\Users\Sumit\Desktop\Data\IMG\left_2020_09_24_02_43_21_428.jpg,C:\Users\Sumit\Desktop\Data\IMG\right_2020_09_24_02_43_21_428.jpg,0,1,0,17.71053
C:\Users\Sumit\Desktop\Data\IMG\center_2020_09_24_02_43_21_495.jpg,C:\Users\Sumit\Desktop\Data\IMG\left_2020_09_24_02_43_21_495.jpg,C:\Users\Sumit\Desktop\Data\IMG\right_2020_09_24_02_43_21_495.jpg,0,1,0,18.34932
C:\Users\Sumit\Desktop\Data\IMG\center_2020_09_24_02_43_21_569.jpg,C:\Users\Sumit\Desktop\Data\IMG\left_2020_09_24_02_43_21_569.jpg,C:\Users\Sumit\Desktop\Data\IMG\right_2020_09_24_02_43_21_569.jpg,0,1,0,19.16806
C:\Users\Sumit\Desktop\Data\IMG\center_2020_09_24_02_43_21_641.jpg,C:\Users\Sumit\Desktop\Data\IMG\left_2020_09_24_02_43_21_641.jpg,C:\Users\Sumit\Desktop\Data\IMG\right_2020_09_24_02_43_21_641.jpg,0,1,0,19.98242
C:\Users\Sumit\Desktop\Data\IMG\center_2020_09_24_02_43_21_733.jpg,C:\Users\Sumit\Desktop\Data\IMG\left_2020_09_24_02_43_21_733.jpg,C:\Users\Sumit\Desktop\Data\IMG\right_2020_09_24_02_43_21_733.jpg,0,1,0,20.79076
C:\Users\Sumit\Desktop\Data\IMG\center_2020_09_24_02_43_21_799.jpg,C:\Users\Sumit\Desktop\Data\IMG\left_2020_09_24_02_43_21_799.jpg,C:\Users\Sumit\Desktop\Data\IMG\right_2020_09_24_02_43_21_799.jpg,0,1,0,21.59224
C:\Users\Sumit\Desktop\Data\IMG\center_2020_09_24_02_43_21_883.jpg,C:\Users\Sumit\Desktop\Data\IMG\left_2020_09_24_02_43_21_883.jpg,C:\Users\Sumit\Desktop\Data\IMG\right_2020_09_24_02_43_21_883.jpg,0,1,0,22.38659
C:\Users\Sumit\Desktop\Data\IMG\center_2020_09_24_02_43_22_002.jpg,C:\Users\Sumit\Desktop\Data\IMG\left_2020_09_24_02_43_22_002.jpg,C:\Users\Sumit\Desktop\Data\IMG\right_2020_09_24_02_43_22_002.jpg,0,1,0,23.56537
C:\Users\Sumit\Desktop\Data\IMG\center_2020_09_24_02_43_22_069.jpg,C:\Users\Sumit\Desktop\Data\IMG\left_2020_09_24_02_43_22_069.jpg,C:\Users\Sumit\Desktop\Data\IMG\right_2020_09_24_02_43_22_069.jpg,0,1,0,24.14923
C:\Users\Sumit\Desktop\Data\IMG\center_2020_09_24_02_43_22_164.jpg,C:\Users\Sumit\Desktop\Data\IMG\left_2020_09_24_02_43_22_164.jpg,C:\Users\Sumit\Desktop\Data\IMG\right_2020_09_24_02_43_22_164.jpg,0,1,0,25.11468
C:\Users\Sumit\Desktop\Data\IMG\center_2020_09_24_02_43_22_232.jpg,C:\Users\Sumit\Desktop\Data\IMG\left_2020_09_24_02_43_22_232.jpg,C:\Users\Sumit\Desktop\Data\IMG\right_2020_09_24_02_43_22_232.jpg,0,1,0,25.68924
C:\Users\Sumit\Desktop\Data\IMG\center_2020_09_24_02_43_22_319.jpg,C:\Users\Sumit\Desktop\Data\IMG\left_2020_09_24_02_43_22_319.jpg,C:\Users\Sumit\Desktop\Data\IMG\right_2020_09_24_02_43_22_319.jpg,0,1,0,26.63919
C:\Users\Sumit\Desktop\Data\IMG\center_2020_09_24_02_43_22_397.jpg,C:\Users\Sumit\Desktop\Data\IMG\left_2020_09_24_02_43_22_397.jpg,C:\Users\Sumit\Desktop\Data\IMG\right_2020_09_24_02_43_22_397.jpg,0,1,0,27.39224
C:\Users\Sumit\Desktop\Data\IMG\center_2020_09_24_02_43_22_471.jpg,C:\Users\Sumit\Desktop\Data\IMG\left_2020_09_24_02_43_22_471.jpg,C:\Users\Sumit\Desktop\Data\IMG\right_2020_09_24_02_43_22_471.jpg,0,1,0,27.95305
C:\Users\Sumit\Desktop\Data\IMG\center_2020_09_24_02_43_22_548.jpg,C:\Users\Sumit\Desktop\Data\IMG\left_2020_09_24_02_43_22_548.jpg,C:\Users\Sumit\Desktop\Data\IMG\right_2020_09_24_02_43_22_548.jpg,0,1,0,28.69543
C:\Users\Sumit\Desktop\Data\IMG\center_2020_09_24_02_43_22_630.jpg,C:\Users\Sumit\Desktop\Data\IMG\left_2020_09_24_02_43_22_630.jpg,C:\Users\Sumit\Desktop\Data\IMG\right_2020_09_24_02_43_22_630.jpg,0,1,0,29.43201
C:\Users\Sumit\Desktop\Data\IMG\center_2020_09_24_02_43_22_722.jpg,C:\Users\Sumit\Desktop\Data\IMG\left_2020_09_24_02_43_22_722.jpg,C:\Users\Sumit\Desktop\Data\IMG\right_2020_09_24_02_43_22_722.jpg,0,1,0,30.19136
C:\Users\Sumit\Desktop\Data\IMG\center_2020_09_24_02_43_22_831.jpg,C:\Users\Sumit\Desktop\Data\IMG\left_2020_09_24_02_43_22_831.jpg,C:\Users\Sumit\Desktop\Data\IMG\right_2020_09_24_02_43_22_831.jpg,0,1,0,30.19025
C:\Users\Sumit\Desktop\Data\IMG\center_2020_09_24_02_43_22_944.jpg,C:\Users\Sumit\Desktop\Data\IMG\left_2020_09_24_02_43_22_944.jpg,C:\Users\Sumit\Desktop\Data\IMG\right_2020_09_24_02_43_22_944.jpg,0,1,0,30.19028
C:\Users\Sumit\Desktop\Data\IMG\center_2020_09_24_02_43_23_026.jpg,C:\Users\Sumit\Desktop\Data\IMG\left_2020_09_24_02_43_23_026.jpg,C:\Users\Sumit\Desktop\Data\IMG\right_2020_09_24_02_43_23_026.jpg,0,1,0,30.19027
C:\Users\Sumit\Desktop\Data\IMG\center_2020_09_24_02_43_23_114.jpg,C:\Users\Sumit\Desktop\Data\IMG\left_2020_09_24_02_43_23_114.jpg,C:\Users\Sumit\Desktop\Data\IMG\right_2020_09_24_02_43_23_114.jpg,0,1,0,30.19031
C:\Users\Sumit\Desktop\Data\IMG\center_2020_09_24_02_43_23_221.jpg,C:\Users\Sumit\Desktop\Data\IMG\left_2020_09_24_02_43_23_221.jpg,C:\Users\Sumit\Desktop\Data\IMG\right_2020_09_24_02_43_23_221.jpg,0,1,0,30.1903
C:\Users\Sumit\Desktop\Data\IMG\center_2020_09_24_02_43_23_288.jpg,C:\Users\Sumit\Desktop\Data\IMG\left_2020_09_24_02_43_23_288.jpg,C:\Users\Sumit\Desktop\Data\IMG\right_2020_09_24_02_43_23_288.jpg,0,1,0,30.19029
C:\Users\Sumit\Desktop\Data\IMG\center_2020_09_24_02_43_23_404.jpg,C:\Users\Sumit\Desktop\Data\IMG\left_2020_09_24_02_43_23_404.jpg,C:\Users\Sumit\Desktop\Data\IMG\right_2020_09_24_02_43_23_404.jpg,0,1,0,30.1903
C:\Users\Sumit\Desktop\Data\IMG\center_2020_09_24_02_43_23_497.jpg,C:\Users\Sumit\Desktop\Data\IMG\left_2020_09_24_02_43_23_497.jpg,C:\Users\Sumit\Desktop\Data\IMG\right_2020_09_24_02_43_23_497.jpg,0,1,0,30.19028
C:\Users\Sumit\Desktop\Data\IMG\center_2020_09_24_02_43_23_581.jpg,C:\Users\Sumit\Desktop\Data\IMG\left_2020_09_24_02_43_23_581.jpg,C:\Users\Sumit\Desktop\Data\IMG\right_2020_09_24_02_43_23_581.jpg,0,1,0,30.19027
C:\Users\Sumit\Desktop\Data\IMG\center_2020_09_24_02_43_23_674.jpg,C:\Users\Sumit\Desktop\Data\IMG\left_2020_09_24_02_43_23_674.jpg,C:\Users\Sumit\Desktop\Data\IMG\right_2020_09_24_02_43_23_674.jpg,0,1,0,30.1903
C:\Users\Sumit\Desktop\Data\IMG\center_2020_09_24_02_43_23_780.jpg,C:\Users\Sumit\Desktop\Data\IMG\left_2020_09_24_02_43_23_780.jpg,C:\Users\Sumit\Desktop\Data\IMG\right_2020_09_24_02_43_23_780.jpg,0,1,0,30.1903
C:\Users\Sumit\Desktop\Data\IMG\center_2020_09_24_02_43_23_852.jpg,C:\Users\Sumit\Desktop\Data\IMG\left_2020_09_24_02_43_23_852.jpg,C:\Users\Sumit\Desktop\Data\IMG\right_2020_09_24_02_43_23_852.jpg,-0.15,1,0,30.18422
C:\Users\Sumit\Desktop\Data\IMG\center_2020_09_24_02_43_23_947.jpg,C:\Users\Sumit\Desktop\Data\IMG\left_2020_09_24_02_43_23_947.jpg,C:\Users\Sumit\Desktop\Data\IMG\right_2020_09_24_02_43_23_947.jpg,0,1,0,30.19072
C:\Users\Sumit\Desktop\Data\IMG\center_2020_09_24_02_43_24_015.jpg,C:\Users\Sumit\Desktop\Data\IMG\left_2020_09_24_02_43_24_015.jpg,C:\Users\Sumit\Desktop\Data\IMG\right_2020_09_24_02_43_24_015.jpg,0,1,0,30.19004
C:\Users\Sumit\Desktop\Data\IMG\center_2020_09_24_02_43_24_098.jpg,C:\Users\Sumit\Desktop\Data\IMG\left_2020_09_24_02_43_24_098.jpg,C:\Users\Sumit\Desktop\Data\IMG\right_2020_09_24_02_43_24_098.jpg,0,1,0,30.19024
C:\Users\Sumit\Desktop\Data\IMG\center_2020_09_24_02_43_24_181.jpg,C:\Users\Sumit\Desktop\Data\IMG\left_2020_09_24_02_43_24_181.jpg,C:\Users\Sumit\Desktop\Data\IMG\right_2020_09_24_02_43_24_181.jpg,0,1,0,30.19032
